product_name,category,price,product_url,img_link,memberNo,skintype,skinton,skinconcerns,goodsNo,gdasContent,gdasValue,date
아누아 복숭아 77 나이아신 에센스 토너 250ml 기획 (마스크팩 1매+화장솜 60매),스킨/토너,"22,800",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000211056&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=34,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0021/A00000021105605ko.png?l=ko,M0000021408682,['복합성'],['가을웜톤'],['모공'],A000000211056,아누아 제품들은 대체적으로 순해서 좋은거같아요. 어성초 토너도 잘썼는데 복숭아 토너도 좋네요~~ 물토너라 아침저녁으로 매일 사용하는데 향도 은은하고 좋아요,10,2024.10.16
[대용량기획] 아누아 어성초 77 수딩 토너 350ml 기획 (+350ml 리필팩),스킨/토너,"49,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000211137&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=35,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0021/A00000021113701ko.jpg?l=ko,M0000010350238,['복합성'],['웜톤'],"['다크서클', '모공', '미백', '민감성', '잡티', '주름', '탄력', '트러블', '피지과다']",A000000211137,"대용량 닦토 찾으시는 분들께 추천해요!! 끈적이지 않고 산뜻한 워터 제형이라 유분감, 메이크업 잔여물 닦아내기 딱입니다. 순해서 자극감 없고 용량 넉넉해서 오래 써요!",10,2024.10.13
[단독기획] 헉슬리 컨디셔닝 에센스 토너 프리쉐이프 300ml 기획(+화장솜 40매),스킨/토너,"27,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000211569&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=38,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0021/A00000021156905ko.jpg?l=ko,M0000017795038,[],[],[],A000000211569,헉슬리의 다른 제품들도 좋아하는데<br/>에센스 토너도 역시 좋네요.<br/>에센스 향이 맡자마자 엄청 고급지면서도<br/>자연스러운 향이라 좋았어요.<br/>색도 진짜 건강해보이고 <br/>같이 배송온 화장솜 퀄리티 진짜 좋습니다.<br/>가격 싼 화장솜들하고 퀄리티가 달라서 <br/>토너 묻히니까 오래 머금고 있는게 좋더라고요.<br/>홍조가 심한편인데 요즘 난방 기구들을 썼더니<br/>볼이 더 빨개지고 그래서 <br/>출근 전에 토너로 기초 해주고 <br/>집에와서 바로 세안하고 한 번 더 발라주는데<br/>자극도 없고 너무 순해서 만족스러웠습니다.,10,2024.11.05
[NEW][대용량]오브제 포어 제로 필링 토너 310ml,스킨/토너,"19,800",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000212250&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=41,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0021/A00000021225002ko.jpg?l=ko,M0000016072855,,,,A000000212250,아이와  같이 쓰기때문에 순한거 위주로 쓰는데 요즘 잘쓰고 있어요. 지성피부인데 번들거림 없고 보송하니 토너 괜찬네요.<br/>필링토너라서 블랙헤드도 매끈하게 정리되고 당김도 없어서 잘쓰고 있어요,10,2024.11.05
[온라인몰 단독기획]유리아쥬 제모스 토너 500ML 더블기획 ,스킨/토너,"45,600",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206025&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=45,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0020/A00000020602503ko.jpg?l=ko,M0000010136743,['지성'],['여름쿨톤'],"['모공', '미백', '탄력']",A000000206025,이건 평생템으로 정해짐<br/><br/>수분부족 모공 있는 지성피부에게 좋은 템,10,2024.10.26
라로슈포제 에빠끌라 H 토너 200ml (복합성/건성 피부),스킨/토너,"24,800",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000010474&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=46,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0001/A00000001047407ko.jpg?l=ko,M0000011562600,['복합성'],['쿨톤'],"['각질', '모공', '블랙헤드', '트러블', '피지과다']",A000000010474,요 제품은 몇 년간 사용중인데요 각질을 잡아주고 피부결을 정리해줍니다. 추천입니다.,8,2024.10.15
라로슈포제 똘러리앙 울트라 로션 400ML,스킨/토너,"38,400",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000139348&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=47,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0013/A00000013934803ko.jpg?l=ko,M0000011181297,['건성'],['웜톤'],"['모공', '미백', '민감성', '잡티', '탄력']",A000000139348,스킨제품중에 제일 좋아요 묽지만 촉촉하고  부드럽고 톤정리도 잘됩니다 세안하고 첫스킨케어로 사용하기 좋아요 비싸서 스킨팩으로는사용안하고 많으면2~3번레이어링해주는정도입니다,10,2024.07.09
크리니크 안티-블레미쉬 솔루션 클래리파잉 로션 200ml,스킨/토너,"44,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000104144&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=48,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0010/A00000010414402ko.jpeg?l=ko,M0000000150377,['건성'],['쿨톤'],"['민감성', '아토피', '잡티', '주름', '탄력']",A000000104144,"리뷰 쓰기도 이제 너무 지겹네요ㅠ 온라인에서는 이 제품은 팔지 않지만, 매장에서는 잘 다니다보면 있더라고요. 세일 기간에 사면 백화점보다 저렴하게 구매 가능하니 참 좋은 거 같아요ㅠ 저는 세일 시작하기 바로 전 주에 사서 조금 슬펐어요ㅠ 그래도 쿠폰 사용해서 좀 저렴하게 사고 이렇게 포인트 받으니 나쁘지는 않은 거 같아요.<br/>지성인 동생이 이걸 못 벗어나요ㅠ 다른 제품들은 약간씩 대체품을 찾았는데, 스킨은 이거밖에 안 씁니다.<br/>저는 썼을 때 너무 자극적이라서 얼굴 붉어질 거 같은 기분인데, 동생 쓰는 거 보면 얼굴이 붉어지고 그렇지는 않더라고요. 여전히 너무 잘 사용중입니다.<br/>요즘 크리니크 공홈에서도 구매하기가 힘든데 이렇게 항번씩 구매 가능하니 보일 때 쟁여두는 편입니다. 제품이 자주 풀렸으면 좋겠어요. 15년 넘게 사용중입니다.",10,2022.03.14
크리니크 클래리파잉 로션 투와이스 어 데이 엑스폴리에이터 2 200ml,스킨/토너,"42,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000104167&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=1,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0010/A00000010416706ko.jpeg?l=ko,M0000004739629,['건성'],['웜톤'],"['잡티', '주름', '탄력']",A000000104167,찬바람이 불고 얼굴에 각질이 일어나서 스킨케어에 신경쓰고 싶어서 구입했어요 스킨중에서도 화장솜을 이용해서 피부에 각질제거뿐만 아니라 피부결정돈하기 좋은 타입에 워터 타입이라서 양조절이 필수에요 에스케이2느낌처럼 피부에 듬뿍 적셔서 닦아낼수있는 타입이라 피부에 타입이 복합성이면서 피부에 노폐물등 결정돈에 최적이에요 알콜향이 심한편이라서 향기에 민감하신분들은 좀 쎈향에 놀라울수있어서 시원한 알콜스러운향이 가미된 피부가 깔끔해지는 시원함을 느낄수 있어 지성분들은 여름에 사용하기에도 좋을것같아요<br/>총5가지 종류가 있어 피부 고민별 단계별로 선택할수있는데 이번에 2단계를 사용해본결과 대부분2단계 부터 시작해서 부족하다면 3단계로 올려가심이 좋을것 같아요 처음 시작해 보았지만 알콜향이쎈거 빼고는 시원한깔끔함이 만족입니다,10,2021.12.01
크리니크 포 맨 엑스폴리에이팅 토닉 200ml,스킨/토너,"42,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000104976&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=2,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0010/A00000010497602ko.jpeg?l=ko,M0000020035762,,,,A000000104976,빠르고 친절한 배송 감사합니다 빠르고 친절한 배송 감사합니다,10,2023.02.03
셀린저 리얼 토너 씨벅톤 200ml,스킨/토너,"10,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000113008&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=3,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0011/A00000011300804ko.jpg?l=ko,M0000001033480,,,,A000000113008,휘뚜루마뚜루 얼굴 몸 퍼프에 다 뿌릴요량으로 산 제품 스프레이까지 굿<br/>세일기간 배송 15일 넘게걸림ㅎㅎ,10,2022.12.27
셀린저 리얼 토너 카렌듈라 200ml,스킨/토너,"10,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000113009&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=4,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0011/A00000011300903ko.jpg?l=ko,M0000010942823,['복합성'],['웜톤'],"['각질', '모공', '미백', '잡티', '트러블']",A000000113009,세안후 닦토로 사용하고 있어요<br/>흐르는 듯한 묽은 제형이고 향은 특별하거나 하지 않아서 부담스럽지 않아요<br/>가성비 노리고 구매했는데 일주일 정도 사용해 봤는데 특별히 트러블 없고 무난하게 사용하고 있어서 만족합니다<br/>기본으로 가볍게쓸 토너 원하시는 분은 구매하시면 좋을거 같아요,10,2021.05.14
셀린저 리얼 토너 티트리 200ml,스킨/토너,"10,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000113010&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=5,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0011/A00000011301003ko.jpg?l=ko,M0000000862515,[],[],[],A000000113010,티트리 오일이 들어있는게 아니라 향도 안나고 정말 물바르는 느낌이지만 요즘 날씨에 잘 쓰고있어요 또 생리전에 기름이 너무 많아져서 오일 들어간거 쓰기 힘들었는데 그때 쓰기에도 제격이에요<br/>이거랑 티트리 오일 들어있는 토너 교대로 쓰고있고 세일할때 마다 사니 더 좋네요,10,2022.06.13
셀린저 리얼 토너 센텔라아시아티카 200ml,스킨/토너,"10,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000113011&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=6,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0011/A00000011301104ko.jpg?l=ko,M0000003777556,[],[],[],A000000113011,%3Cp%3E%3Cimg%20src%3D%22http%3A//image.oliveyoung.co.kr/uploads/images/gdasEditor/2019/02/12/1549950337675.png%22%20class%3D%22editorImg%22%3E%3C/p%3E%3Cp%3E%3Cbr%3E%3C/p%3E%3Cp%3E%uBCD1%uD480%20%uCD94%uCD9C%uBB3C%20%uD55C%uBC88%20%uBBFF%uACE0%20%uC368%uBCFC%uAC8C%uC694%20%uAE54%uB054%uD55C%20%uBC30%uC1A1%20%uB9C8%uC74C%uC5D4%20%uB4DC%uB294%uB370%20%uC774%uAC74%20%uC6D0%uB798%20%uCF00%uC774%uC2A4%uC5C6%uC774%20%uC774%uB807%uAC8C%20%uC624%uB294%uC9C0%20%uC870%uAE08%20%uC758%uC544%uD588%uC5B4%uC6A9%3C/p%3E,10,2019.02.12
셀린저 리얼 토너 200ml,스킨/토너,"10,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000113012&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=7,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0011/A00000011301204ko.jpg?l=ko,M0000011734761,['건성'],['웜톤'],[],A000000113012,가격도 저렴하거 분무기가 잇어서 얼굴에 대충뿌려도 되서 편해요 ㅋㅋ 근데 금방써요 양이 작아서,6,2020.10.28
[응급진정/유수분케어]로벡틴 시카케어 밸런싱 토너 260ml,스킨/토너,"16,250",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000115384&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=8,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0011/A00000011538420ko.jpg?l=ko,M0000012333195,['트러블성'],['쿨톤'],"['모공', '민감성', '잡티', '트러블']",A000000115384,로벡틴꺼 다 순해서 함 사봤음 한번만 쓰면 건조하고 두번 덧바르는데 진정에 효과 좋음,10,2024.09.15
셀퓨전씨 트리악 pH 컨디션 토너 200ml,스킨/토너,"24,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000115420&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=9,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0011/A00000011542011ko.jpg?l=ko,M0000003511361,[],[],[],A000000115420,"19년간 피부과에서만 판매하는 화장품 브랜드로<br/><br/>유명해진 셀퓨전씨 트리악 PH 컨디션 토너임니댜!<br/>이미 올리브영 약산성 토너로도 유명하됴...!? 힣<br/>용량이 엄청 콩알만한 사이즈도 아니라서,<br/><br/>닦토로 쓰거나 스킨팩으로 팡팡 아낌없이 사용해왔어요!<br/><br/><br/>닦토로 쓰다보니까 자연스럽게 각질정리두되구여 ✦<br/><br/>평소에 피부도 예민하고<br/><br/>오돌도돌 좁쌀 여드름도 자주 생기는 편입니다.<br/><br/>셀퓨전씨 토너는 <br/><br/>PH밸런스를 맞추는 약산성 토너로<br/><br/>좁쌀 여드름을 완화시켜준다고 해서 사용해보았어요.<br/>피부과 기반 브랜드이다보니<br/><br/>안정성 테스트는 당연 완료되었고<br/><br/>피부 각질 개선효과까지 갖추었습니다.<br/><br/>평소 건조하고 각질이 자주 생기는 저에게 딱이지 싶더라구요<br/>닦토로도 사용하고<br/><br/>스킨팩으로도 사용중인 셀퓨전씨 컨디션 토너.<br/><br/>화장솜을 얼굴에 올려두었다가<br/><br/>촉촉하게 얼굴안쪽에서 바깥쪽으로 닦아내줍니다.<br/><br/>저처럼 건조한 사람들은<br/><br/>꼭 요렇게 하시길 추천드립니다",10,2022.06.06
유리아쥬 제모스 토너 500ml,스킨/토너,"29,800",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000116659&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=10,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0011/A00000011665910ko.jpg?l=ko,M0000004162625,['건성'],['쿨톤'],"['미백', '민감성', '주름', '탄력', '홍조']",A000000116659,환절기랑 겨울만 되면 화장이 심하게 뜨고 건조하구 땡기거든요. 속건조가 너무 심한데 입소문이 하도좋아서 세일하는 겸 규매해봤습니다.,10,2024.10.11
엠브리올리스 오 드 보떼 로자멜리스 200ml,스킨/토너,"32,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000118247&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=11,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0011/A00000011824704ko.jpg?l=ko,M0000014758823,[],[],[],A000000118247,코로나 이후로 매일 마스크를 써야하는데 화장이 자꾸 번져서 이번에 픽서로 구매했어요~~,10,2021.02.02
클럽맨리저브 젠트진 에프터쉐이브 177ml,스킨/토너,"20,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124495&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=12,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012449503ko.jpg?l=ko,M0000010806415,,,,A000000124495,남자친구 선물로 줬는데 너무 좋아하네요 면도후에 바르면 소독도되고 향도좋고 여러모로 좋아합니다,10,2021.09.08
클럽맨리저브 브랜디스파이스 에프터쉐이브 177ml,스킨/토너,"20,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124499&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=13,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012449902ko.jpg?l=ko,M0000003251265,,,,A000000124499,"알콜이 포함된 에프터쉐이브라서<br/>면도후 미세손상 소독에 좋습니다<br/><br/>면도후 피부진정에도 좋고,<br/>무엇보다 향이 정말 좋습니다",10,2023.02.23
클럽맨피노드 오리지날 에프터쉐이브로션 50ml,스킨/토너,"9,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124503&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=14,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012450302ko.jpg?l=ko,M0000013051062,['복합성'],['쿨톤'],"['모공', '블랙헤드', '홍조']",A000000124503,선물용으로 샀는데 생각보다 크기가 작아서 놀랐네요,8,2020.03.12
닥터자르트 컨트롤에이 티트리먼트 토너 200ml (티트리 약산성 토너),스킨/토너,"31,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000128323&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=15,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012832303ko.jpg?l=ko,M0000003933069,['건성'],['웜톤'],"['모공', '블랙헤드', '트러블']",A000000128323,트러블이 요즘 너무 나서 구매했는데 냄새가 좀 알콜처럼 부담스러워요<br/>향에 민감하신분은 비추하며 저처럼 금방 익숙해지시는 분들께 추천해요 이거 바르고 더 트러블이 올라오지 않아서 진정 효과는 있는 것 같아요<br/>다만 여드름과 같튼 트러블은 몸상태에 너무 갈려서 아예 토너 힘만 빌리는건 비추합니다<br/>무난하고 가볍고 트러블 진정효과에 좋아요,8,2020.07.03
리우젤 에프터 쉐이브 100ml,스킨/토너,"17,300",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000130513&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=16,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0013/A00000013051304ko.jpg?l=ko,M0000004585969,,,,A000000130513,항상 애용하는 제품입니다. 할인해 판매해서 좋은 제품을 좋은 가격에 구매했습니다.,10,2024.03.06
코스알엑스 퓨어핏 시카 토너 150ml,스킨/토너,"10,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137502&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=17,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0013/A00000013750203ko.jpg?l=ko,M0000010649715,['중성'],['쿨톤'],"['미백', '트러블', '피지과다']",A000000137502,인생 토너 찾았어요!🥹<br/><br/>최근들어 마스크 쓸 일이 많아져서 그런지 피부에 작고 큰 트러블이 생겨서 고민이 많았어요<br/>그러다가 주변의 추천을 받고 구매한 제품인데 제 피부타입에 잘 맞는 제품인 것 같아요! 사용한지 얼마 되지 않았는데 성분이 순해서 그런지 트러블들이 들어가는게 육안으로도 확인이 됩니다!<br/>닦토 방식으로 사용했고 자기 전에만 사용했습니다!<br/>향도 자극적이지 않고 순한 제품인 것 같아 대만족합니다!<br/>주변인들에게 추천할 의사 200%있습니다<br/><br/><br/>본 상품 후기는 체험단으로 선정되어 CJ올리브영으로부터<br/>위 상품을 무료로 제공받아 작성한 것입니다.,10,2023.11.10
디오디너리 랙틱 애시드 10%+에이치에이,스킨/토너,"13,400",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141327&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=18,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014132702ko.jpg?l=ko,M0000004222093,,,,A000000141327,예민 피부라 이건 매일 쓰기엔 자극적이에요 그래서 각질 정돈 용으로 삼사일에 한 번씩 써주고 있어요,10,2024.11.04
[1+1/모공케어] 유세린 더머토클린 클래리파잉 토너 더블기획 (200ml+200ml),스킨/토너,"28,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141900&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=19,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014190009ko.jpg?l=ko,M0000023791639,,,,A000000141900,몇달간 올영 알바를 하면서 생긴 얼리브영 알바생의 추천템중 하나입니다 ㅎㅎ<br/>일단 저는 건성이기에 수분이 아주 중요한데 자극적이지 않고 향도 별로 없으면서 수분을 딱 채워주는게 좋아요 <br/>그리고 저는 겉도는 토너를 별로 안좋아하는데 이건 피부에 딱 달라붙습니당<br/>이번에 세일해서 가격도 저렴하게 사서 너무 행복합니다,10,2024.09.12
[모공/각질케어/약산성] 닥터디퍼런트 스케일링 토너 200ml (지성용),스킨/토너,"22,400",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000145277&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=20,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014527701ko.jpg?l=ko,M0000000644605,['지성'],[],"['각질', '모공', '미백', '블랙헤드', '잡티', '트러블', '피지과다']",A000000145277,"이거 몇 통이나 쟁여놓고 쓴다. 수부지이지만 개기름 폭발에 여름이면 블랙헤드, 화이트헤드 장난 아니게 오돌도돌 올라왔는데 이거랑 닥터디퍼런트 레티날 크림 초록색이랑 같이 써서 그런가 그런 걱정이 싹 사라짐. 물론 모공안에는 차있는데 얘네들이 더 굵어져서 삐집고 나오고 하는게 현저히 줄었다. 모공 속 피지들도 많이 작아졌고. 좁쌀도 없다. 각질도 많이 줄었고. 예전 클리니크 소주스킨의 순한버전 같은 느낌이랄까. 모공과 각질에는 진짜 도움 많이 되는 듯. 모공이 안막히니 여드름도 이제 안올라오고.<br/>향은 무향에 가깝고 점성도 없다. 화장솜에 듬뿍 묻혀 닦아내면 누렇게 각질이 녹아나올 때도 있고. 안쓰다가 쓰면 이래서 끊지를 못하겠음. 세안하고 아무것도 안바르고 거울보면 피부가 맨들맨들 광이 난다. 아무래도 얘랑 레티날크림 지성용 초록이의 힘이 큰 듯. 쓰고 나서 피부가 트러블성에서 그냥 지성으로 바꼈다. 살맛난다.<br/>이 스킨이 좋은 게 뒤에 아무거나 발라도 괜찮다. 고기능성 발라도 충돌되는 성분도 없고 사용감도 찐득거리지 않아 좋다!<br/>나 한 다섯 통 쟁여놓고 쓰는 중. 무난하디 무난한데 또 안쓰면 티가 나는 스킨. 닦는 용으로는 최고! 평상시에 모공이나 각질관리 하고 싶다 하는 분들께 적극 추천! 세안 후에도 닦으면 화장솜에 누렇게 묻어나는 걸 볼 수 있다! 그 묘한 쾌감이란!",10,2022.07.06
하루하루원더 블랙라이스 히알루로닉 토너150ml (쌀알패드50매 증정),스킨/토너,"14,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000148095&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=21,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014809506ko.jpg?l=ko,M0000002874137,['지성'],['쿨톤'],"['각질', '미백', '블랙헤드', '잡티', '주름', '트러블']",A000000148095,봄철에딱인 속건조토너 흑미탄탄토너를 일주일정도 써보았습니다. 뷰티유튜버가 왜추천을했는지알듯한<br/>이느낌  발림성 좋구요 흐르는제형에 흡수가빠르게 되어 더 좋았던것같아요.100%흑미사용 흑미는항산화에도 좋아요 U.D.T기술로 피부까피부깊숙히침투 동물성원료 무함유 토너는 피부케어에 꼭 없어서는 안되는 존재 전  소중한기회를얻어 좋은토너를 알게되어기쁩니다.,10,2021.04.10
보닌 퓨어 후레시 스킨토너 ,스킨/토너,"11,900",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000149429&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=22,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014942901ko.jpg?l=ko,M0000017653891,['민감성'],['웜톤'],['잡티'],A000000149429,타사 제품 쓸 때 따끔따금 거리고 막 자극 심했었는데<br/>순한 제품으로 찾다보니 보닌제품으로 갈아타게 됐는데 진짜 말 그대로 자극없고 순하고 무난하고 딱 그냥 데일리?? 스킨로션 같은 느낌입니다.,10,2023.03.28
AHC 온리 포 맨 포어 프레쉬 토너 150ml ,스킨/토너,"12,500",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000152014&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=23,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015201402ko.jpg?l=ko,M0000000560190,,,,A000000152014,향이 좋고 가성비가 좋은 화장품입니다. 편하게 듬뿍 사용하고 있어요,10,2021.09.02
